x,y,z,qw,qx,qy,qz
0.04053786024451256,-0.0276358462870121,-0.06950411945581436,0.9997989780317403,0.0013365632541704226,0.014059591761187824,0.014231520530244159
0.04034990072250366,-0.027501100674271584,-0.06950938701629639,0.9997995965540751,0.0013211591067534543,0.014017718242948009,0.01423137945165262
0.04011007398366928,-0.027362119406461716,-0.06950078159570694,0.9997991121691466,0.0013110093184691203,0.014019317915876874,0.014264127049564833
0.0398922935128212,-0.027251357212662697,-0.06945059448480606,0.9997990749087579,0.0013437692839975864,0.014004279213622321,0.014278497050381497
0.03958437964320183,-0.0270752664655447,-0.0693623498082161,0.9997993878959809,0.0013591130362524248,0.01402436283080014,0.014235439145381286
0.039333779364824295,-0.026983456686139107,-0.06938788294792175,0.999799000387976,0.001317596287333891,0.013989346292204512,0.014301167337320984
0.03906113654375076,-0.026763983070850372,-0.06930532306432724,0.999799984061849,0.001347913742381646,0.013985001012152835,0.014233468899275587
0.03882080316543579,-0.02672675997018814,-0.06926578283309937,0.9997985532631682,0.0013316779344495914,0.013992658478234662,0.01432790528192311
0.03883390873670578,-0.026523690670728683,-0.06936043500900269,0.9998003641174044,0.0013569004243636196,0.013935321140253917,0.01425492917141647
0.03868645057082176,-0.026386123150587082,-0.06934777647256851,0.9998010049950725,0.0013269988483389453,0.013953682475725832,0.01419481075806938
0.038496192544698715,-0.026346324011683464,-0.06927882134914398,0.9997994177042827,0.001333666836496316,0.013969995796948383,0.014289553829144234
0.038316015154123306,-0.02615530416369438,-0.06923423707485199,0.9997997604996901,0.0013158268155874727,0.013979361988680166,0.014258041565987185
0.03817214444279671,-0.026028521358966827,-0.06925927847623825,0.9998002225280967,0.0012363561755557354,0.013948031686512664,0.014263471261643285
0.03798190504312515,-0.02595125138759613,-0.06926175951957703,0.9998004013777452,0.0013572850868064572,0.013915005351985964,0.0142719491635233
0.03779129311442375,-0.02584374137222767,-0.06921564042568207,0.9997990078400544,0.0012676496535049375,0.013946796683253711,0.014346401346652129
0.038146551698446274,-0.02604161575436592,-0.06924762576818466,0.9997994549646588,0.001233533021152342,0.013966114608222106,0.014299723516059955
0.03798283636569977,-0.026071541011333466,-0.06920862197875977,0.9997979421922744,0.0012168815704930841,0.013967805938897458,0.014404807460541402
0.03745521232485771,-0.025828391313552856,-0.0689975768327713,0.9997969734205796,0.0012031018491396308,0.014012314992455045,0.014429845548552974
0.03751281276345253,-0.025573203340172768,-0.06901616603136063,0.9997966827888882,0.0013035237300370146,0.013976809829522803,0.014475406267435837
0.03753058612346649,-0.025571761652827263,-0.06901797652244568,0.9997965561032526,0.0012561540604636256,0.01397896898253315,0.014486384108533345
0.03763816878199577,-0.025607073679566383,-0.06907153129577637,0.9997971001061623,0.001390299544279709,0.013914951626781384,0.014498262314036966
0.03764783591032028,-0.024875164031982422,-0.06896838545799255,0.9998004088298131,0.0012062094192964964,0.01391288327191698,0.014287270508880288
0.03756919503211975,-0.02492419444024563,-0.06894917786121368,0.999799179237843,0.0012134105407558156,0.013905772470749067,0.014379310985855806
0.03778192028403282,-0.024493439123034477,-0.06898924708366394,0.9998015489955615,0.0012770676977500405,0.013803604378383154,0.014306924858257346
0.037816207855939865,-0.024523243308067322,-0.06898993998765945,0.9998003268570622,0.0012845840877802497,0.013821832244248494,0.01437390011444686
0.037782326340675354,-0.02455299161374569,-0.06901617348194122,0.9998004088298131,0.0012386659698047195,0.013765286682315699,0.014426532891972457
0.03792650252580643,-0.02396102249622345,-0.06893689930438995,0.9998029797899551,0.0011281682005373837,0.013750717927163942,0.014270996686807305
0.037893421947956085,-0.024030916392803192,-0.06893566995859146,0.9998017725573205,0.0011361216361807402,0.013726670904629552,0.014376879714747137
0.03783752769231796,-0.023566771298646927,-0.0689707025885582,0.9998035685016371,0.0010795724344177568,0.013676425057138028,0.014304148949787272
0.03800942376255989,-0.02324274182319641,-0.06896557658910751,0.9998047533759967,0.0010142022482016405,0.013673321843388363,0.014228989397069935
0.03802359476685524,-0.02300289086997509,-0.0689726397395134,0.9998046266913838,0.001046710692564824,0.013646581011348378,0.014260707067470662
0.03784851357340813,-0.022590653970837593,-0.06898128986358643,0.9998070933124312,0.0009224072250384569,0.013561657679255882,0.014177349007083792
0.03811534494161606,-0.022340282797813416,-0.06912631541490555,0.99980751062536,0.0010060849928411014,0.013434091219922397,0.014263704491743747
0.038058530539274216,-0.021969106048345566,-0.06904826313257217,0.9998071976406797,0.0009720089207356266,0.013502516122820513,0.014223340447365637
0.038116879761219025,-0.02159685455262661,-0.06905011832714081,0.9998078683220175,0.0009095727183731181,0.013488127475835708,0.014194243838941495
0.03804487735033035,-0.02132876217365265,-0.06900612264871597,0.9998070933124312,0.0009590016409357457,0.01345041022643708,0.014280822141976934
0.038047585636377335,-0.020884409546852112,-0.06904947757720947,0.9998084644828289,0.0010815478682567625,0.013419594494363626,0.014204776240472894
0.038146354258060455,-0.020627636462450027,-0.06910644471645355,0.9998082409225663,0.0010021217100798427,0.013365896450937848,0.014276887855976823
0.03833089396357536,-0.020242270082235336,-0.06920459121465683,0.9998098132953528,0.0010956253290207072,0.013297867566726589,0.014223225922463922
0.038174569606781006,-0.019703209400177002,-0.0691407099366188,0.9998096269953888,0.0010574111279095782,0.013332669949618096,0.014206483930425784
0.038110170513391495,-0.019205274060368538,-0.06912606209516525,0.9998105957548228,0.001054894240964786,0.01331042494428151,0.014159312096552381
0.03843770921230316,-0.018761981278657913,-0.06908370554447174,0.9998102678671194,0.0009853808396146143,0.013353494385532752,0.014147004182218604
0.03870222344994545,-0.01830608770251274,-0.06923454999923706,0.9998116241291948,0.0010806110892616475,0.013258732673488,0.014133495036850744
0.038582827895879745,-0.017928453162312508,-0.06919414550065994,0.9998114154736106,0.0010421483260616383,0.013252127391998407,0.014157188781197158
0.038759298622608185,-0.017327526584267616,-0.06924977898597717,0.9998132039486333,0.0010318106340850733,0.013225058614927511,0.014057022917446765
0.03892921283841133,-0.016940750181674957,-0.06930692493915558,0.9998138373661033,0.0011186327998883572,0.013204566639688465,0.014023797796518637
0.03905192017555237,-0.016613295301795006,-0.06940259039402008,0.9998145378508382,0.001157044467572813,0.013175482624585682,0.01399828269756172
0.038951143622398376,-0.016148053109645844,-0.06934846192598343,0.9998141652526361,0.0011420471197139106,0.013182873363897119,0.01401926333396314
0.03917166218161583,-0.01577136293053627,-0.0694328248500824,0.9998149626126193,0.0013342412097579767,0.013112733391209065,0.014011189133328706
0.03910650312900543,-0.015214245766401291,-0.06939500570297241,0.9998145602067259,0.0012416840645059193,0.013189356021142185,0.01397639503923911
0.03912176191806793,-0.014729493297636509,-0.06929808855056763,0.9998147837655755,0.0012980887262515237,0.013216526647132642,0.013929393328710253
0.03927247226238251,-0.014314623549580574,-0.06925990432500839,0.9998143142919336,0.0012472062754723722,0.01323218384115939,0.013953596397555458
0.03944474086165428,-0.01387753151357174,-0.06932281702756882,0.9998148582851809,0.0013238179195601758,0.013206633184807295,0.013931449963033492
0.03956473991274834,-0.013440221548080444,-0.06939999759197235,0.9998149253528211,0.0014028107001390125,0.01316102164766438,0.013961580096328892
0.03981946036219597,-0.012624640017747879,-0.06942922621965408,0.9998155885770202,0.0014727528860591936,0.013184282577774029,0.013885582320143657
0.04006208851933479,-0.01215834729373455,-0.06942247599363327,0.9998156705485199,0.0015744557555878612,0.013185644272965803,0.013866448289273633
0.04031732305884361,-0.011793682351708412,-0.06951155513525009,0.9998164082917147,0.0016479513009988861,0.013124690643998814,0.01386284714973127
0.040474314242601395,-0.011359266005456448,-0.06945762783288956,0.9998151041998394,0.0015131847822200965,0.013207661101250136,0.013893686531578665
0.040109775960445404,-0.012219693511724472,-0.06940653175115585,0.9998080471702983,0.001911303898884304,0.013198212957374958,0.014353188037633604
0.040108002722263336,-0.011322269216179848,-0.06935957819223404,0.9998091128073079,0.0018374623501013609,0.013221722069435938,0.014266881338156996
0.04038282483816147,-0.010907761752605438,-0.06940656900405884,0.9998070933124312,0.002033513172629195,0.013196486434289561,0.01440471660108338
0.04097327962517738,-0.010203039273619652,-0.06949456036090851,0.9998092469433545,0.0020198350671484897,0.013216304553069791,0.014238164997038998
0.040964268147945404,-0.010069580748677254,-0.06943784654140472,0.9998065344109144,0.002044144910297999,0.013245879294583051,0.014396658770814865
0.04103037714958191,-0.009764328598976135,-0.06941075623035431,0.9998061469056794,0.002067321268049308,0.01324118965255294,0.014424476240208319
0.041446320712566376,-0.009318343363702297,-0.06950905174016953,0.9998064673427114,0.0021225771217107526,0.013235889815057104,0.014399067671429216
0.041634250432252884,-0.008850377053022385,-0.0694705992937088,0.999806288494148,0.0019642748512309054,0.013304245874157409,0.014370570912361312
0.040761932730674744,-0.007949337363243103,-0.06928098946809769,0.9998089712192392,0.0021261654768040235,0.013275441713705106,0.014186522808873224
0.04130746051669121,-0.007477357052266598,-0.06945143640041351,0.999809798391357,0.002077981893332151,0.013238589915532534,0.014170053334408265
0.04117231070995331,-0.007448399439454079,-0.06931447982788086,0.9998063481103394,0.002062787925725605,0.013327692873412874,0.014331381725868514
0.041537102311849594,-0.006996508687734604,-0.06936923414468765,0.9998068548478223,0.0021031274585577237,0.013339097955469255,0.014279504677574934
0.041592616587877274,-0.006636513397097588,-0.06929711997509003,0.9998057370442096,0.0021877969603634052,0.013365261104483833,0.014320508660740049
0.042249757796525955,-0.006008787080645561,-0.06946168839931488,0.9998073168729504,0.0023056359658764143,0.013336102601174642,0.014218249955407427
0.043107178062200546,-0.005081891547888517,-0.06968419998884201,0.9998105063309143,0.0022587516177846856,0.013290875831922675,0.014043089290290073
0.043168872594833374,-0.004557931795716286,-0.06960039585828781,0.9998107820546063,0.0022775605178933503,0.013320310324173041,0.013992251663344411
0.043049611151218414,-0.004107033833861351,-0.06956783682107925,0.9998101635391913,0.0021410728118578305,0.013374795444383933,0.014005940319704636
0.043687205761671066,-0.0039014569483697414,-0.06976550817489624,0.9998097611313663,0.002286426296851682,0.013292688190240211,0.014089872224242883
0.04357288032770157,-0.0036610327661037445,-0.06965517997741699,0.9998080024582311,0.002357615890137855,0.013358984172293005,0.014140139400603971
0.043790604919195175,-0.0032056369818747044,-0.06969655305147171,0.9998087923711236,0.0023440171448518075,0.013351482489335108,0.014093355716611678
0.04369962215423584,-0.0030464811716228724,-0.0696762278676033,0.9998069070119603,0.0024588120081028945,0.013371055245265195,0.014188172912700176
0.04389042407274246,-0.0026367485988885164,-0.06964097172021866,0.9998062512340267,0.0023935404074744474,0.013442639778434018,0.01417823842371189
0.04422847554087639,-0.0022646007128059864,-0.06966415792703629,0.9998064226305735,0.0025108939918071036,0.013423910539815167,0.01416372038356653
0.04436493292450905,-0.001929759862832725,-0.0695730671286583,0.9998059531530055,0.0025542301030062214,0.01349306606145497,0.01412310137967919
0.04410839453339577,-0.0015998005401343107,-0.0695616751909256,0.9998053793467896,0.002444593098320334,0.013511679663556916,0.01416580217029809
0.044203437864780426,-0.0013363100588321686,-0.06954146176576614,0.9998048651565242,0.002489434645890227,0.013529025634338254,0.014177415999758169
0.04484030231833458,-0.0011135214008390903,-0.06974120438098907,0.9998049545809372,0.0026192744733067597,0.013476673884850772,0.014197723387585801
0.04474714398384094,-0.0009484009351581335,-0.06960570067167282,0.9998028456530678,0.002671750812411575,0.013542323199322998,0.014273578873695436
0.04497012495994568,-0.0008035016944631934,-0.06967011094093323,0.999801556447621,0.0028050692716084465,0.013553746970059644,0.014327311723151218
0.045155059546232224,-0.000581740983761847,-0.06967021524906158,0.9998009677347542,0.0028702531938512386,0.013573591413235792,0.01433680570521004
0.04534199833869934,-0.0002577928826212883,-0.06971225142478943,0.9998005578711614,0.002767286834019388,0.013597379317519514,0.014362846309576235
0.04545918107032776,0.00012578116729855537,-0.0696699246764183,0.9997990898129135,0.002861987011570229,0.013610996530722884,0.01443366679591203
0.04578161984682083,0.0002327068941667676,-0.06976163387298584,0.9997971299145324,0.002940515319568282,0.013629467141004626,0.014535692810411172
0.04580550640821457,0.00047291768714785576,-0.06972337514162064,0.9997968318307918,0.0029876660647166803,0.01365528153428764,0.014522572142486444
0.0461270697414875,0.0006408188492059708,-0.0697268396615982,0.9997956842075608,0.0030732946254188403,0.01371761262690659,0.014524623236501468
0.04582099989056587,0.001050011720508337,-0.0696386992931366,0.9997968765433586,0.003029355973986499,0.013743894708339767,0.014426995589181814
0.04607932269573212,0.001124042784795165,-0.06961406022310257,0.9997955649739029,0.003117722573361408,0.013748191177346231,0.01449516493827267
0.046364858746528625,0.001201536739245057,-0.06973756849765778,0.9997947750505596,0.0031545582544775554,0.01373268208909585,0.014555374534915197
0.04641226679086685,0.0013547127600759268,-0.06974012404680252,0.9997931728456353,0.0032169475838477106,0.013748374977054832,0.014637284570394225
0.04646226018667221,0.0015834239311516285,-0.06972359120845795,0.9997929120213348,0.0030868580944397694,0.013798751194819135,0.014635435604654247
0.046571895480155945,0.0016253551002591848,-0.06979084759950638,0.9997913396219676,0.003267148273060103,0.013811439663917163,0.014691736218456685
0.046591002494096756,0.0018201387720182538,-0.06981219351291656,0.9997907210945246,0.00338272111153357,0.013802251335969224,0.014716165970946701
0.04682345688343048,0.0019463174976408482,-0.06989280134439468,0.9997903186788744,0.0035249659545158007,0.013738991921916075,0.014768991753490494
0.04704049602150917,0.0020435715559870005,-0.06998197734355927,0.9997896405336157,0.003566650073527526,0.013745142742566096,0.014799794979111398
0.04726758599281311,0.002167863305658102,-0.07003457099199295,0.99978907417019,0.0035102604919982623,0.013772596806421898,0.01482588775954973
0.04728831723332405,0.0023873159661889076,-0.0700678601861,0.9997895734642794,0.003538190091043919,0.01376788762255181,0.01478994702587173
0.04730226844549179,0.0024951500818133354,-0.07001487910747528,0.9997874570518009,0.0035758105181879,0.013873265222277683,0.014824871231393722
0.04728306829929352,0.0025136047042906284,-0.07006493955850601,0.9997866596698812,0.0036383137920874683,0.013811058115880208,0.014921298304702083
0.04735872149467468,0.002585624810308218,-0.07012756168842316,0.9997856685307207,0.0035886269757860476,0.013841848370423973,0.014971505377706315
0.04742022231221199,0.002569537842646241,-0.07009836286306381,0.9997835073968133,0.0035484352700362377,0.013903120420803034,0.015068296094756415
0.047679509967565536,0.00275106867775321,-0.07019532471895218,0.9997838054845266,0.003592268935282982,0.013887303656251813,0.015052546052531014
0.04780847951769829,0.002781244460493326,-0.07023154199123383,0.9997834403270657,0.003711464720630539,0.013887742818729008,0.01504741046763062
0.04791193827986717,0.0028061014600098133,-0.07026150822639465,0.9997820989311662,0.003792241698932305,0.013893167094546272,0.015111451613385028
0.047903575003147125,0.002816921565681696,-0.07024719566106796,0.999781733773082,0.003868864465668666,0.013915846440672574,0.015095559711729949
0.04801488667726517,0.002865123562514782,-0.07031983882188797,0.9997820318613241,0.0039489769605157345,0.01389988339473865,0.015069297366833396
0.048176512122154236,0.002859655302017927,-0.0703187957406044,0.9997798930762185,0.004141192623621721,0.01394255566956354,0.015120351234188686
0.04810193181037903,0.002820654772222042,-0.07040773332118988,0.9997789168348064,0.004258922310134516,0.01390785587358,0.015183887859865639
0.0482664629817009,0.002689943416044116,-0.07039333134889603,0.9997776126940279,0.0041971944585358105,0.013893934604461906,0.015298801612183268
0.04829111695289612,0.002667916240170598,-0.07034667581319809,0.9997761595065852,0.004390846776226215,0.013959187127042654,0.01528035438228572
0.048541758209466934,0.0027351577300578356,-0.07043689489364624,0.9997771730118963,0.004315599840712265,0.013930599220521499,0.015261438145478373
0.04869399592280388,0.0027902466244995594,-0.0704575702548027,0.9997764054307624,0.004367257005970614,0.013941802259059225,0.015287067892667152
0.048718396574258804,0.0027297078631818295,-0.0704517513513565,0.999775690014806,0.00426913772350533,0.01393603767155244,0.01536675365472099
0.04892084747552872,0.002888624556362629,-0.07050151377916336,0.9997764874054748,0.004246936871534209,0.01391072990664559,0.01534407632318284
0.04906720295548439,0.0028899768367409706,-0.07048609107732773,0.9997754888039762,0.004285686777826809,0.013909544919724959,0.01539923087445136
0.0490744411945343,0.0028390518855303526,-0.07046404480934143,0.9997741548496719,0.004308076301447897,0.013958116839388883,0.015435529040432248
0.04924815148115158,0.0030211389530450106,-0.07049012184143066,0.9997756229445339,0.004275475219301314,0.013903123869292783,0.015398885073170039
0.049443695694208145,0.003126628929749131,-0.07051335275173187,0.9997753024976159,0.004230333622871759,0.013899195397878235,0.015435325015520267
0.04949093982577324,0.0032282613683491945,-0.07055205851793289,0.9997751981660391,0.004271881322378607,0.013890044546579456,0.015439414188623091
0.04942150413990021,0.003381925169378519,-0.07052160054445267,0.9997745423673068,0.004284699684190745,0.01388654643748424,0.01548115045561605
0.049412038177251816,0.0035170642659068108,-0.0704800933599472,0.9997739610907981,0.004236017924758376,0.01391046603533508,0.015510602424351894
0.04997538402676582,0.004024992696940899,-0.07064764201641083,0.9997789690004021,0.003964034291137724,0.013758839469885086,0.015394806538667654
0.04978087916970253,0.0042387451976537704,-0.07059323042631149,0.9997790286182224,0.0039990365843028675,0.01376876687928669,0.01537266784786001
0.049628373235464096,0.004358043894171715,-0.0705430880188942,0.9997790733315854,0.004163112087149178,0.01373584139312107,0.015356043104980685
0.04995352774858475,0.004839311353862286,-0.07066468894481659,0.9997811450485429,0.004223887423981472,0.013692931973329272,0.0152420278459267
0.05009866878390312,0.005243554711341858,-0.07067891210317612,0.9997814133281226,0.004171634657523794,0.013677019694653915,0.015253148973240715
0.05039050057530403,0.005649666767567396,-0.07085320353507996,0.9997832912831657,0.004282076743493769,0.013561339655378972,0.015202976361478812
0.05047982931137085,0.005990579258650541,-0.07086983323097229,0.9997850276432216,0.004248961122376655,0.01350763616856057,0.01514567714003417
0.05054505914449692,0.006451715249568224,-0.0708717554807663,0.9997862721569429,0.0042323332949738245,0.013524503184737907,0.01505236732360018
0.050370361655950546,0.0066935899667441845,-0.070816271007061,0.9997851617824997,0.00432311627998337,0.013498918098350667,0.015123592430810575
0.05039357766509056,0.007151281461119652,-0.07083146274089813,0.9997858324786196,0.004281314587014224,0.013486082915269445,0.015102120016662954
0.05049189180135727,0.0075383661314845085,-0.07092087715864182,0.9997872111303421,0.004352519256011292,0.013437873022054165,0.015033409779996015
0.05053156986832619,0.008041705936193466,-0.07093072682619095,0.9997879563466979,0.004373511543233285,0.01344261841590546,0.01497404863450253
0.05051040276885033,0.008277651853859425,-0.07086468487977982,0.999786451009087,0.0044310423754460974,0.01349677589092762,0.015008439666061652
0.050726331770420074,0.00870814174413681,-0.07097295671701431,0.9997869204958129,0.004471573104926219,0.013451942896442616,0.015005717234399061
0.0506749302148819,0.009064149111509323,-0.07095044106245041,0.9997876060950799,0.004413304367574691,0.013443112173427073,0.014985220015622469
0.050899289548397064,0.009615159593522549,-0.07101411372423172,0.999789685246504,0.004399127259292982,0.013426860891317359,0.014864340164692291
0.05069930851459503,0.009905295446515083,-0.0709567442536354,0.999788902770669,0.004380785828555358,0.013448840348913879,0.014902762061476928
0.05093614012002945,0.01037172507494688,-0.0710459053516388,0.9997901174709884,0.004485904184910396,0.013391446221272536,0.014840837126461325
0.051054663956165314,0.010696839541196823,-0.0710761621594429,0.9997897895765692,0.004529777843471639,0.013379397696734623,0.014861045696061803
0.05100497230887413,0.011088220402598381,-0.07104729115962982,0.9997892604739839,0.004580317468864834,0.013440782556466193,0.014825741542940482
0.05127403140068054,0.011525428853929043,-0.07122506201267242,0.9997911086057385,0.004670253504535706,0.013312105875897786,0.014789185623358769
0.05120827630162239,0.011947033926844597,-0.07111676782369614,0.9997895362035351,0.004716593188755986,0.01337993019000615,0.014819484169651488
0.05152175575494766,0.012458841316401958,-0.07125329971313477,0.9997911384142872,0.004639057788034113,0.01334192613697141,0.014770171986225732
0.051522206515073776,0.012775132432579994,-0.07127422094345093,0.9997915482817417,0.0046879893926794975,0.013306226808549641,0.014759402255094296
0.05162728577852249,0.013140033930540085,-0.07131046056747437,0.9997904155567309,0.004835951868993318,0.013259876516716526,0.014830134219687156
0.051934804767370224,0.013614127412438393,-0.07138654589653015,0.999790668929542,0.004828610284984988,0.01328336044033556,0.014793970812308155
0.05202459916472435,0.0140474122017622,-0.07146675884723663,0.9997908775894561,0.004939302418517506,0.013248663303390243,0.014774605204580949
0.05204126238822937,0.01439934317022562,-0.07144332677125931,0.9997892083089251,0.004913849924153863,0.013326149606577289,0.014826017114573882
0.05224471911787987,0.01490425132215023,-0.07149100303649902,0.9997912725527454,0.00493514031231034,0.013254330076622552,0.01474376149739337
0.052507732063531876,0.015271507203578949,-0.07159782201051712,0.9997890443615798,0.005064205827977018,0.013285457449129437,0.01482275829746046
0.05280866473913193,0.015752851963043213,-0.07170527428388596,0.9997901174709884,0.005081417175376547,0.013239227782686344,0.014786175645292983
0.05286846309900284,0.016068391501903534,-0.07168984413146973,0.9997892008567736,0.005097098832025039,0.013284924403786166,0.014801036681722304
0.05280214175581932,0.016512226313352585,-0.07159700244665146,0.9997883289546675,0.00508760689904195,0.013340469470830412,0.014813550584559592
0.05312388390302658,0.016906453296542168,-0.07178859412670135,0.9997890071008158,0.005242026495807509,0.01324313064703309,0.014801336704715366
0.053304534405469894,0.017258068546652794,-0.07184838503599167,0.9997883364068254,0.005214057871731868,0.013228632042517442,0.014869614921421472
0.05326280742883682,0.017646927386522293,-0.07180428504943848,0.9997882991460351,0.005197728990101878,0.013214474366423022,0.014890141513903884
0.05366586521267891,0.017984528094530106,-0.07198227941989899,0.9997888729620537,0.005178182267443347,0.013163107468653557,0.014904029371972617
0.053618237376213074,0.01825900562107563,-0.07189187407493591,0.999787725329687,0.005296851789439117,0.013226549796366503,0.014883082615311533
0.05401374772191048,0.01871539279818535,-0.07205168902873993,0.9997879936075011,0.005282746688598786,0.013189835973068378,0.014902631227782646
0.0541190542280674,0.019079800695180893,-0.07202685624361038,0.9997866373133697,0.005259545932757549,0.013216214988202087,0.014978090699074685
0.054169636219739914,0.019479282200336456,-0.07206235080957413,0.9997878222077948,0.005311527377287033,0.013192270433583168,0.014901604452785459
0.05462266504764557,0.01975012570619583,-0.0721837729215622,0.9997870322783341,0.005338365432404103,0.013170501896756037,0.014963886539543843
0.05490344017744064,0.020209230482578278,-0.07232005894184113,0.9997867863567708,0.00541793402502744,0.013168327239820475,0.014954282510741662
0.05486610531806946,0.020458249375224113,-0.07227763533592224,0.9997869204958129,0.005368004234917936,0.013134001716461318,0.014993399731387486
0.055045560002326965,0.021075107157230377,-0.07227157801389694,0.9997871589651764,0.005243913666099914,0.013200878054000267,0.014962565609902622
0.05512086674571037,0.021360505372285843,-0.07232379168272018,0.9997863019656359,0.005220407952207229,0.013182926837800767,0.015043749368130873
0.055398497730493546,0.02165145054459572,-0.0723760724067688,0.9997854598697197,0.00535836755983518,0.013196577292797534,0.015038957246468507
0.05548693984746933,0.02197021059691906,-0.0724291056394577,0.9997857877655589,0.005473303522052117,0.01316545919450265,0.015003506034564417
0.05568666011095047,0.022307978942990303,-0.07251746207475662,0.999785959165614,0.005517071540222892,0.013146642056944312,0.014991661955277532
0.05581308901309967,0.022565197199583054,-0.07257603108882904,0.9997855269393319,0.005549750332500459,0.013135651119015098,0.015018174905242052
0.056080013513565063,0.022916661575436592,-0.07267659902572632,0.9997847742689808,0.005584492868573274,0.01314846945006587,0.015044793304640239
0.05604613944888115,0.023192280903458595,-0.07265359908342361,0.9997833583529234,0.005650652981418535,0.013168928510734283,0.015096351197832163
0.056022342294454575,0.023147208616137505,-0.07263239473104477,0.9997818604605957,0.005707914418891608,0.01318024299072393,0.01516370263560047
0.0561184398829937,0.023922383785247803,-0.07261333614587784,0.9997836266319093,0.005564751898864937,0.013210156098137072,0.015073689685468244
0.05621001496911049,0.02419154718518257,-0.07263755053281784,0.9997834924924254,0.00544210303847078,0.013218291008808796,0.015120239974985896
0.05638416111469269,0.02443389594554901,-0.07268563657999039,0.9997823746626925,0.00556102065625815,0.013246568265368831,0.015126490647813816
0.05671555548906326,0.02474244125187397,-0.07279195636510849,0.9997810183609385,0.0056994618969223336,0.01321980577852175,0.015188154007095703
0.056641530245542526,0.024881798774003983,-0.0727371871471405,0.9997803178527186,0.005589591789603961,0.01325891216985957,0.015240414941849554
0.05680149048566818,0.025243595242500305,-0.07272715121507645,0.9997797291273457,0.0056032913337635895,0.013298506181255883,0.015239267890291378
0.05706493929028511,0.025405487045645714,-0.07289265096187592,0.9997779256879699,0.005639945946447933,0.013270095233373727,0.015368595392350123
0.057128287851810455,0.025663714855909348,-0.07293493300676346,0.9997776499552166,0.00580532522995735,0.013275042521306802,0.015320432093175301
0.05724543333053589,0.025896767154335976,-0.07300177961587906,0.9997772475343051,0.005823672188433762,0.01325114200833096,0.015360672906820801
0.05757675692439079,0.02602333016693592,-0.07312780618667603,0.9997762042200764,0.005891968806793852,0.013250265292849407,0.015403381004316022
